Flight_Number;city_source;City_dest;Country_source;Country_dest
4608;Chongqing;Sanya;China;China
4608;Chongqing;Shenzhen;China;China
4608;Chongqing;Jinan;China;China
4608;Chongqing;Taipei;China;Taiwan
4608;Chongqing;Tianjin;China;China
4608;Chongqing;Taiyuan;China;China
4608;Chongqing;Urumqi;China;China
4608;Chongqing;Wuhan;China;China
4608;Chongqing;Wuxi;China;China
4608;Chongqing;Xi'an;China;China
4608;Chongqing;Xining;China;China
4608;Chongqing;Yichang;China;China
4608;Chongqing;Zhanjiang;China;China
4608;Changcha;Chongqing;China;China
4608;Changcha;Chengdu;China;China
4608;Changcha;Fuzhou;China;China
4608;Changcha;Kunming;China;China
4608;Changcha;Shenyang;China;China
4608;Changcha;Wenzhou;China;China
4608;Changcha;Xiamen;China;China
4608;Chengdu;Guangzhou;China;China
4608;Chengdu;Zhengzhou;China;China
4608;Chengdu;Chongqing;China;China
4608;Chengdu;Changcha;China;China
4608;Chengdu;Daocheng;China;China
4608;Chengdu;Dongsheng;China;China
4608;Chengdu;Haikou;China;China
4608;Chengdu;Handan;China;China
4608;Chengdu;Hohhot;China;China
4608;Chengdu;Hefei;China;China
4608;Chengdu;Hangzhou;China;China
4608;Chengdu;Hong Kong;China;Hong Kong
4608;Chengdu;Phuket;China;Thailand
4608;Chengdu;Seoul;China;South Korea
4608;Chengdu;;China;
4608;Chengdu;Jinghonggasa;China;China
4608;Chengdu;Qianjiang;China;China
4608;Chengdu;Jiuzhaigou;China;China
4608;Chengdu;Nanchang;China;China
4608;Chengdu;Kunming;China;China
4608;Chengdu;Ganzhou;China;China
4608;Chengdu;Guiyang;China;China
4608;Chengdu;Lanzhou;China;China
4608;Chengdu;Lijiang;China;China
4608;Chengdu;Luxi;China;China
4608;Chengdu;Lhasa;China;China
4608;Chengdu;Nyingchi;China;China
4608;Chengdu;Melbourne;China;Australia
4608;Chengdu;Nanjing;China;China
4608;Chengdu;Nanning;China;China
4608;Chengdu;Beijing;China;China
4608;Chengdu;Shanghai;China;China
4608;Chengdu;Panzhihua;China;China
4608;Chengdu;Shenyang;China;China
4608;Chengdu;Shijiazhuang;China;China
4608;Chengdu;Sanya;China;China
4608;Chengdu;Shenzhen;China;China
4608;Chengdu;Qingdao;China;China
4608;Chengdu;Jinan;China;China
4608;Chengdu;Taipei;China;Taiwan
4608;Chengdu;Tianjin;China;China
4608;Chengdu;Taiyuan;China;China
4608;Chengdu;Urumqi;China;China
4608;Chengdu;Wenzhou;China;China
4608;Chengdu;Wuhan;China;China
4608;Chengdu;Wuxi;China;China
4608;Chengdu;Wanxian;China;China
4608;Chengdu;Xichang;China;China
4608;Chengdu;Xi'an;China;China
4608;Chengdu;Xiamen;China;China
4608;Chengdu;Xining;China;China
4608;Chengdu;Xuzhou;China;China
4608;Chengdu;Yichang;China;China
4608;Chengdu;Yangzhou;China;China
4608;Changzhou;Chongqing;China;China
4608;Changzhou;Harbin;China;China
4608;Changzhou;Xiamen;China;China
4608;Changzhou;Zhuhai;China;China
4608;Datong;Taiyuan;China;China
4608;Daocheng;Chengdu;China;China
4608;Dalian;Chongqing;China;China
4608;Dalian;Hangzhou;China;China
4608;Dalian;Harbin;China;China
4608;Dalian;Jinan;China;China
4608;Dalian;Xuzhou;China;China
4608;Dunhuang;Lanzhou;China;China
4608;Dongsheng;Chengdu;China;China
4608;Dongsheng;Shenyang;China;China
4608;Dayong;Chongqing;China;China
4608;Dayong;Nanjing;China;China
4608;Fuzhou;Changcha;China;China
4608;Fuzhou;Xi'an;China;China
4608;Xiahe city;Lhasa;China;China
4608;Xiahe city;Xi'an;China;China
4608;Haikou;Chongqing;China;China
4608;Haikou;Chengdu;China;China
4608;Haikou;Hangzhou;China;China
4608;Haikou;Ninbo;China;China
4608;Haikou;Zhuhai;China;China
4608;Handan;Chengdu;China;China
4608;Hohhot;Chengdu;China;China
4608;Hefei;Chengdu;China;China
4608;Hangzhou;Zhengzhou;China;China
4608;Hangzhou;Chongqing;China;China
4608;Hangzhou;Chengdu;China;China
4608;Hangzhou;Dalian;China;China
4608;Hangzhou;Haikou;China;China
4608;Hangzhou;Guiyang;China;China
4608;Hangzhou;Tianjin;China;China
4608;Hangzhou;Taiyuan;China;China
4608;Hong Kong;Chengdu;Hong Kong;China
4608;Hong Kong;Yichang;Hong Kong;China
4608;Hong Kong;Zhanjiang;Hong Kong;China
4608;Phuket;Chongqing;Thailand;China
4608;Phuket;Chengdu;Thailand;China
4608;Harbin;Zhengzhou;China;China
4608;Harbin;Changzhou;China;China
4608;Harbin;Dalian;China;China
4608;Harbin;;China;
4608;Harbin;Ninbo;China;China
4608;Harbin;Nanjing;China;China
4608;Harbin;Manzhouli;China;China
4608;Harbin;Shijiazhuang;China;China
4608;Harbin;Jinan;China;China
4608;Harbin;Tianjin;China;China
4608;Harbin;Wenzhou;China;China
4608;Harbin;Wuhan;China;China
4608;Harbin;Xi'an;China;China
4608;Harbin;Xuzhou;China;China
4608;Seoul;Chengdu;South Korea;China
4608;;Chongqing;;China
4608;;Chengdu;;China
4608;;Harbin;;China
4608;;Guilin;;China
4608;Jiayuguan;Lanzhou;China;China
4608;Jinghonggasa;Chengdu;China;China
4608;Jinghonggasa;Kunming;China;China
4608;Qianjiang;Chengdu;China;China
4608;Quanzhou;Guiyang;China;China
4608;Quanzhou;Wuhan;China;China
4608;Jiuzhaigou;Chengdu;China;China
4608;Kashi;Urumqi;China;China
4608;Nanchang;Chongqing;China;China
4608;Nanchang;Chengdu;China;China
4608;Nanchang;Kunming;China;China
4608;Nanchang;Ninbo;China;China
4608;Kunming;Zhengzhou;China;China
4608;Kunming;Chongqing;China;China
4608;Kunming;Changcha;China;China
4608;Kunming;Chengdu;China;China
4608;Kunming;Jinghonggasa;China;China
4608;Kunming;Nanchang;China;China
4608;Kunming;Guiyang;China;China
4608;Kunming;Luxi;China;China
4608;Kunming;Ninbo;China;China
4608;Kunming;Nanjing;China;China
4608;Kunming;Qingdao;China;China
4608;Kunming;Jinan;China;China
4608;Kunming;Taipei;China;Taiwan
4608;Kunming;Wanxian;China;China
4608;Kunming;Xi'an;China;China
4608;Kunming;Xiamen;China;China
4608;Kunming;Xuzhou;China;China
4608;Ganzhou;Chengdu;China;China
4608;Ganzhou;Xiamen;China;China
4608;Guiyang;Chengdu;China;China
4608;Guiyang;Hangzhou;China;China
4608;Guiyang;Quanzhou;China;China
4608;Guiyang;Kunming;China;China
4608;Guiyang;Lanzhou;China;China
4608;Guiyang;Sanya;China;China
4608;Guiyang;Wenzhou;China;China
4608;Guiyang;Xuzhou;China;China
4608;Guilin;;China;
4608;Guilin;Shijiazhuang;China;China
4608;Guilin;Sanya;China;China
4608;Lanzhou;Chongqing;China;China
4608;Lanzhou;Chengdu;China;China
4608;Lanzhou;Dunhuang;China;China
4608;Lanzhou;Jiayuguan;China;China
4608;Lanzhou;Guiyang;China;China
4608;Lanzhou;Tianjin;China;China
4608;Lijiang;Chongqing;China;China
4608;Lijiang;Chengdu;China;China
4608;Lijiang;Mianyang;China;China
4608;Luxi;Chengdu;China;China
4608;Luxi;Kunming;China;China
4608;Lhasa;Chongqing;China;China
4608;Lhasa;Chengdu;China;China
4608;Lhasa;Xiahe city;China;China
4608;Lhasa;Xi'an;China;China
4608;Lhasa;Xining;China;China
4608;Linyi;Xi'an;China;China
4608;Nyingchi;Chengdu;China;China
4608;Melbourne;Chengdu;Australia;China
4608;Mianyang;Lijiang;China;China
4608;Mianyang;Nanjing;China;China
4608;Mianyang;Sanya;China;China
4608;Mianyang;Xining;China;China
4608;Ninbo;Chongqing;China;China
4608;Ninbo;Haikou;China;China
4608;Ninbo;Harbin;China;China
4608;Ninbo;Nanchang;China;China
4608;Ninbo;Kunming;China;China
4608;Ninbo;Shenyang;China;China
4608;Ninbo;Sanya;China;China
4608;Nanjing;Changchun;China;China
4608;Nanjing;Chongqing;China;China
4608;Nanjing;Chengdu;China;China
4608;Nanjing;Dayong;China;China
4608;Nanjing;Harbin;China;China
4608;Nanjing;Kunming;China;China
4608;Nanjing;Mianyang;China;China
4608;Nanjing;Sanya;China;China
4608;Nanning;Chongqing;China;China
4608;Nanning;Chengdu;China;China
4608;Nanning;Ho Chi Minh City;China;Vietnam
4608;Nanning;Wuhan;China;China
4608;;Wuhan;;China
4608;Manzhouli;Harbin;China;China
4608;Beijing;Chongqing;China;China
4608;Beijing;Chengdu;China;China
4608;Beijing;Wanxian;China;China
4608;Beijing;Zhongwei;China;China
4608;Shanghai;Chongqing;China;China
4608;Shanghai;Chengdu;China;China
4608;Shanghai;Saipan;China;Northern Mariana Islands
4608;Panzhihua;Chongqing;China;China
4608;Panzhihua;Chengdu;China;China
4608;Ho Chi Minh City;Nanning;Vietnam;China
4608;Shenyang;Changcha;China;China
4608;Shenyang;Chengdu;China;China
4608;Shenyang;Dongsheng;China;China
4608;Shenyang;Ninbo;China;China
4608;Shenyang;Taiyuan;China;China
4608;Shenyang;Xuzhou;China;China
4608;Shenyang;Vancouver;China;Canada
4608;Shijiazhuang;Chengdu;China;China
4608;Shijiazhuang;Harbin;China;China
4608;Shijiazhuang;Guilin;China;China
4608;Saipan;Guangzhou;Northern Mariana Islands;China
4608;Saipan;Shanghai;Northern Mariana Islands;China
4608;Shantou;Chongqing;China;China
4608;Sydney;Chongqing;Australia;China
4608;Sanya;Chongqing;China;China
4608;Sanya;Chengdu;China;China
4608;Sanya;Guiyang;China;China
4608;Sanya;Guilin;China;China
4608;Sanya;Mianyang;China;China
4608;Sanya;Ninbo;China;China
4608;Sanya;Nanjing;China;China
4608;Sanya;Jinan;China;China
4608;Sanya;Wenzhou;China;China
4608;Sanya;Yibin;China;China
4608;Shenzhen;Chongqing;China;China
4608;Shenzhen;Chengdu;China;China
4608;Shenzhen;Wanxian;China;China
4608;Qingdao;Chengdu;China;China
4608;Qingdao;Kunming;China;China
4608;Jinan;Changchun;China;China
4608;Jinan;Chongqing;China;China
4608;Jinan;Chengdu;China;China
4608;Jinan;Dalian;China;China
4608;Jinan;Harbin;China;China
4608;Jinan;Kunming;China;China
4608;Jinan;Sanya;China;China
4608;Jinan;Xi'an;China;China
4608;Taipei;Kunming;Taiwan;China
4608;Taipei;Chongqing;Taiwan;China
4608;Taipei;Chengdu;Taiwan;China
4608;Tianjin;Changchun;China;China
4608;Tianjin;Chongqing;China;China
4608;Tianjin;Chengdu;China;China
4608;Tianjin;Hangzhou;China;China
4608;Tianjin;Harbin;China;China
4608;Tianjin;Lanzhou;China;China
4608;;Taiyuan;;China
4608;Taiyuan;Chongqing;China;China
4608;Taiyuan;Chengdu;China;China
4608;Taiyuan;Datong;China;China
4608;Taiyuan;Hangzhou;China;China
4608;Taiyuan;Shenyang;China;China
4608;Taiyuan;;China;
4608;Urumqi;Zhengzhou;China;China
4608;Urumqi;Chongqing;China;China
4608;Urumqi;Chengdu;China;China
4608;Urumqi;Kashi;China;China
4608;Urumqi;Xi'an;China;China
4608;Yulin;Xi'an;China;China
4608;Wenzhou;Changcha;China;China
4608;Wenzhou;Chengdu;China;China
4608;Wenzhou;Harbin;China;China
4608;Wenzhou;Guiyang;China;China
4608;Wenzhou;Sanya;China;China
4608;Wuhan;Chongqing;China;China
4608;Wuhan;Chengdu;China;China
4608;Wuhan;Harbin;China;China
4608;Wuhan;Quanzhou;China;China
4608;Wuhan;Nanning;China;China
4608;Wuhan;;China;
4608;Wuxi;Chongqing;China;China
4608;Wuxi;Chengdu;China;China
4608;Wanxian;Chengdu;China;China
4608;Wanxian;Kunming;China;China
4608;Wanxian;Beijing;China;China
4608;Wanxian;Shenzhen;China;China
4608;Xichang;Chengdu;China;China
4608;Xi'an;Beihai;China;China
4608;Xi'an;Chongqing;China;China
4608;Xi'an;Chengdu;China;China
4608;Xi'an;Fuzhou;China;China
4608;Xi'an;Xiahe city;China;China
4608;Xi'an;Harbin;China;China
4608;Xi'an;Kunming;China;China
4608;Xi'an;Lhasa;China;China
4608;Xi'an;Linyi;China;China
4608;Xi'an;Jinan;China;China
4608;Xi'an;Urumqi;China;China
4608;Xi'an;Yulin;China;China
4608;Xi'an;Xiamen;China;China
4608;Xi'an;Xining;China;China
4608;Xi'an;Yibin;China;China
4608;Xiamen;Changcha;China;China
4608;Xiamen;Chengdu;China;China
4608;Xiamen;Changzhou;China;China
4608;Xiamen;Kunming;China;China
4608;Xiamen;Ganzhou;China;China
4608;Xiamen;Xi'an;China;China
4608;Xining;Chongqing;China;China
4608;Xining;Chengdu;China;China
4608;Xining;Lhasa;China;China
4608;Xining;Mianyang;China;China
4608;Xining;Xi'an;China;China
4608;Xining;Zhongwei;China;China
4608;Xuzhou;Chengdu;China;China
4608;Xuzhou;Dalian;China;China
4608;Xuzhou;Harbin;China;China
4608;Xuzhou;Kunming;China;China
4608;Xuzhou;Guiyang;China;China
4608;Xuzhou;Shenyang;China;China
4608;Yibin;Sanya;China;China
4608;Yibin;Xi'an;China;China
4608;Yichang;Chongqing;China;China
4608;Yichang;Chengdu;China;China
4608;Yichang;Hong Kong;China;Hong Kong
4608;Yangzhou;Chengdu;China;China
4608;Vancouver;Shenyang;Canada;China
4608;Zhanjiang;Chongqing;China;China
4608;Zhanjiang;Hong Kong;China;Hong Kong
4608;Zhongwei;Beijing;China;China
4608;Zhongwei;Xining;China;China
4608;Zhuhai;Changzhou;China;China
4608;Zhuhai;Haikou;China;China
20565;Las Vegas;Los Angeles;United States;United States
20565;Los Angeles;Las Vegas;United States;United States
442;Cairo;Tel-aviv;Egypt;Israel
442;Tel-aviv;Cairo;Israel;Egypt
2524;Beloyarsky;Moscow;Russia;Russia
2524;Nukus;Moscow;Uzbekistan;Russia
2524;Novy Urengoy;Tyumen;Russia;Russia
2524;Novy Urengoy;Ufa;Russia;Russia
2524;Novy Urengoy;Moscow;Russia;Russia
2524;Nadym;Sovetskiy;Russia;Russia
2524;Nadym;Moscow;Russia;Russia
2524;Sovetskiy;Nadym;Russia;Russia
2524;Sovetskiy;Yekaterinburg;Russia;Russia
2524;Sovetskiy;Moscow;Russia;Russia
2524;Yekaterinburg;Sovetskiy;Russia;Russia
2524;Tyumen;Novy Urengoy;Russia;Russia
2524;Ukhta;Moscow;Russia;Russia
2524;Ufa;Novy Urengoy;Russia;Russia
2524;Moscow;Beloyarsky;Russia;Russia
2524;Moscow;Nukus;Russia;Uzbekistan
2524;Moscow;Novy Urengoy;Russia;Russia
2524;Moscow;Nadym;Russia;Russia
2524;Moscow;Sovetskiy;Russia;Russia
2524;Moscow;Ukhta;Russia;Russia
8463;Bangkok;Dhaka;Thailand;Bangladesh
8463;Barisal;Dhaka;Bangladesh;Bangladesh
8463;Kolkata;Chittagong;India;Bangladesh
8463;Kolkata;Dhaka;India;Bangladesh
8463;Chittagong;Kolkata;Bangladesh;India
8463;Chittagong;Dhaka;Bangladesh;Bangladesh
8463;Chittagong;Muscat;Bangladesh;Oman
8463;Cox's Bazar;Dhaka;Bangladesh;Bangladesh
8463;Dhaka;Bangkok;Bangladesh;Thailand
8463;Dhaka;Barisal;Bangladesh;Bangladesh
8463;Dhaka;Kolkata;Bangladesh;India
8463;Dhaka;Chittagong;Bangladesh;Bangladesh
8463;Dhaka;Cox's Bazar;Bangladesh;Bangladesh
8463;Dhaka;Dubai;Bangladesh;United Arab Emirates
8463;Dhaka;Jeddah;Bangladesh;Saudi Arabia
8463;Dhaka;Jessore;Bangladesh;Bangladesh
8463;Dhaka;Kathmandu;Bangladesh;Nepal
8463;Dhaka;Kuala Lumpur;Bangladesh;Malaysia
8463;Dhaka;Muscat;Bangladesh;Oman
8463;Dhaka;Saidpur;Bangladesh;Bangladesh
8463;Dhaka;Sylhet Osmani;Bangladesh;Bangladesh
8463;Dubai;Dhaka;United Arab Emirates;Bangladesh
8463;Jeddah;Dhaka;Saudi Arabia;Bangladesh
8463;Jessore;Dhaka;Bangladesh;Bangladesh
8463;Kathmandu;Dhaka;Nepal;Bangladesh
8463;Kuala Lumpur;Dhaka;Malaysia;Bangladesh
8463;Muscat;Chittagong;Oman;Bangladesh
8463;Muscat;Dhaka;Oman;Bangladesh
8463;Rajshahi;Dhaka;Bangladesh;Bangladesh
8463;Saidpur;Dhaka;Bangladesh;Bangladesh
8463;Saidpur;Rajshahi;Bangladesh;Bangladesh
8463;Sylhet Osmani;Dhaka;Bangladesh;Bangladesh
29;Grise Fiord;Resolute;Canada;Canada
29;Resolute;Grise Fiord;Canada;Canada
3201;Dallas-Fort Worth;Buenos Aires;United States;Argentina
3201;Buenos Aires;Dallas-Fort Worth;Argentina;United States
3201;Buenos Aires;New York;Argentina;United States
3201;Buenos Aires;Miami;Argentina;United States
3201;Buenos Aires;Punta Cana;Argentina;Dominican Republic
3201;New York;Buenos Aires;United States;Argentina
3201;Miami;Buenos Aires;United States;Argentina
3201;Miami;Punta Cana;United States;Dominican Republic
3201;Punta Cana;Buenos Aires;Dominican Republic;Argentina
3201;Punta Cana;Miami;Dominican Republic;United States
341;Edmonton;Whitehorse;Canada;Canada
341;Kelowna;Vancouver;Canada;Canada
341;Kelowna;Whitehorse;Canada;Canada
341;Ottawa;Yellowknife;Canada;Canada
341;Vancouver;Kelowna;Canada;Canada
341;Vancouver;Whitehorse;Canada;Canada
341;Whitehorse;Kelowna;Canada;Canada
341;Whitehorse;Vancouver;Canada;Canada
341;Whitehorse;Calgary;Canada;Canada
341;Whitehorse;Yellowknife;Canada;Canada
341;Calgary;Edmonton;Canada;Canada
341;Yellowknife;Ottawa;Canada;Canada
341;Yellowknife;Whitehorse;Canada;Canada
17885;Acapulco;Mexico City;Mexico;Mexico
17885;Acapulco;Toluca;Mexico;Mexico
17885;Aguascalientes;Mexico City;Mexico;Mexico
17885;Bogota;Mexico City;Colombia;Mexico
17885;Ciudad Obregon;Mexico City;Mexico;Mexico
17885;Ciudad Juarez;Mexico City;Mexico;Mexico
17885;Ciudad Del Carmen;Mexico City;Mexico;Mexico
17885;Campeche;Mexico City;Mexico;Mexico
17885;Chetumal;Mexico City;Mexico;Mexico
17885;Culiacan;Mexico City;Mexico;Mexico
17885;Cancun;Mexico City;Mexico;Mexico
17885;Cancun;Monterrey;Mexico;Mexico
17885;Cancun;Toluca;Mexico;Mexico
17885;Chihuahua;Mexico City;Mexico;Mexico
17885;Cozumel;Mexico City;Mexico;Mexico
17885;Guadalajara;Mexico City;Mexico;Mexico
17885;Guadalajara;Monterrey;Mexico;Mexico
17885;Guadalajara;San Antonio;Mexico;United States
17885;Guadalajara;San Jose Del Cabo;Mexico;Mexico
17885;Guadalajara;Santa Ana;Mexico;United States
17885;Guadalajara;Tijuana;Mexico;Mexico
17885;Guatemala City;Mexico City;Guatemala;Mexico
17885;Havana;Mexico City;Cuba;Mexico
17885;Hermosillo;Mexico City;Mexico;Mexico
17885;Huatulco;Mexico City;Mexico;Mexico
17885;New York;Mexico City;United States;Mexico
17885;La Paz;Mexico City;Mexico;Mexico
17885;Las Vegas;Monterrey;United States;Mexico
17885;Las Vegas;Toluca;United States;Mexico
17885;Mexico City;Acapulco;Mexico;Mexico
17885;Mexico City;Aguascalientes;Mexico;Mexico
17885;Mexico City;Bogota;Mexico;Colombia
17885;Mexico City;Ciudad Obregon;Mexico;Mexico
17885;Mexico City;Ciudad Juarez;Mexico;Mexico
17885;Mexico City;Ciudad Del Carmen;Mexico;Mexico
17885;Mexico City;Campeche;Mexico;Mexico
17885;Mexico City;Chetumal;Mexico;Mexico
17885;Mexico City;Culiacan;Mexico;Mexico
17885;Mexico City;Cancun;Mexico;Mexico
17885;Mexico City;Chihuahua;Mexico;Mexico
17885;Mexico City;Cozumel;Mexico;Mexico
17885;Mexico City;Guadalajara;Mexico;Mexico
17885;Mexico City;Guatemala City;Mexico;Guatemala
17885;Mexico City;Havana;Mexico;Cuba
17885;Mexico City;Hermosillo;Mexico;Mexico
17885;Mexico City;Huatulco;Mexico;Mexico
17885;Mexico City;New York;Mexico;United States
17885;Mexico City;La Paz;Mexico;Mexico
17885;Mexico City;Miami;Mexico;United States
17885;Mexico City;Merida;Mexico;Mexico
17885;Mexico City;Minatitlan;Mexico;Mexico
17885;Mexico City;Monterrey;Mexico;Mexico
17885;Mexico City;Mazatlan;Mexico;Mexico
17885;Mexico City;Oaxaca;Mexico;Mexico
17885;Mexico City;Puerto Vallarta;Mexico;Mexico
17885;Mexico City;Reynosa;Mexico;Mexico
17885;Mexico City;San Antonio;Mexico;United States
17885;Mexico City;San Jose Del Cabo;Mexico;Mexico
17885;Mexico City;San Jose;Mexico;Costa Rica
17885;Mexico City;Santa Ana;Mexico;United States
17885;Mexico City;Tampico;Mexico;Mexico
17885;Mexico City;Tuxtla Gutierrez;Mexico;Mexico
17885;Mexico City;Tijuana;Mexico;Mexico
17885;Mexico City;Torreon;Mexico;Mexico
17885;Mexico City;Vera Cruz;Mexico;Mexico
17885;Mexico City;Villahermosa;Mexico;Mexico
17885;Mexico City;Zacatecas;Mexico;Mexico
17885;Mexico City;Zihuatanejo;Mexico;Mexico
17885;Mexico City;Manzanillo;Mexico;Mexico
17885;Miami;Mexico City;United States;Mexico
17885;Merida;Mexico City;Mexico;Mexico
17885;Minatitlan;Mexico City;Mexico;Mexico
17885;Monterrey;Cancun;Mexico;Mexico
17885;Monterrey;Guadalajara;Mexico;Mexico
17885;Monterrey;Las Vegas;Mexico;United States
17885;Monterrey;Mexico City;Mexico;Mexico
17885;Monterrey;San Antonio;Mexico;United States
17885;Monterrey;Toluca;Mexico;Mexico
17885;Mazatlan;Mexico City;Mexico;Mexico
17885;Oaxaca;Mexico City;Mexico;Mexico
17885;Puerto Vallarta;Mexico City;Mexico;Mexico
17885;Puerto Vallarta;Toluca;Mexico;Mexico
17885;Reynosa;Mexico City;Mexico;Mexico
17885;San Antonio;Guadalajara;United States;Mexico
17885;San Antonio;Mexico City;United States;Mexico
17885;San Antonio;Monterrey;United States;Mexico
17885;San Antonio;Toluca;United States;Mexico
17885;San Jose Del Cabo;Guadalajara;Mexico;Mexico
17885;San Jose Del Cabo;Mexico City;Mexico;Mexico
17885;San Jose Del Cabo;Toluca;Mexico;Mexico
17885;San Jose;Mexico City;Costa Rica;Mexico
17885;Santa Ana;Guadalajara;United States;Mexico
17885;Santa Ana;Mexico City;United States;Mexico
17885;Tampico;Mexico City;Mexico;Mexico
17885;Tuxtla Gutierrez;Mexico City;Mexico;Mexico
17885;Tijuana;Guadalajara;Mexico;Mexico
17885;Tijuana;Mexico City;Mexico;Mexico
17885;Toluca;Acapulco;Mexico;Mexico
17885;Toluca;Cancun;Mexico;Mexico
17885;Toluca;Las Vegas;Mexico;United States
17885;Toluca;Monterrey;Mexico;Mexico
17885;Toluca;Puerto Vallarta;Mexico;Mexico
17885;Toluca;San Antonio;Mexico;United States
17885;Toluca;San Jose Del Cabo;Mexico;Mexico
17885;Toluca;Zihuatanejo;Mexico;Mexico
17885;Torreon;Mexico City;Mexico;Mexico
17885;Vera Cruz;Mexico City;Mexico;Mexico
17885;Villahermosa;Mexico City;Mexico;Mexico
17885;Zacatecas;Mexico City;Mexico;Mexico
17885;Zihuatanejo;Mexico City;Mexico;Mexico
17885;Zihuatanejo;Toluca;Mexico;Mexico
17885;Manzanillo;Mexico City;Mexico;Mexico
10758;Delhi;Herat;India;Afghanistan
10758;Delhi;Kabul;India;Afghanistan
10758;Dubai;Kabul;United Arab Emirates;Afghanistan
10758;Herat;Delhi;Afghanistan;India
10758;Herat;;Afghanistan;
10758;Herat;Kabul;Afghanistan;Afghanistan
10758;;Herat;;Afghanistan
10758;;Kabul;;Afghanistan
10758;Kabul;Delhi;Afghanistan;India
10758;Kabul;Dubai;Afghanistan;United Arab Emirates
10758;Kabul;Herat;Afghanistan;Afghanistan
10758;Kabul;;Afghanistan;
10758;Kabul;Mazar-i-sharif;Afghanistan;Afghanistan
10758;Mazar-i-sharif;Kabul;Afghanistan;Afghanistan
1401;Antalya;Zurich;Turkey;Switzerland
1401;Mulhouse;Hurghada;France;Egypt
1401;Hurghada;Mulhouse;Egypt;France
1401;Hurghada;Zurich;Egypt;Switzerland
1401;Pristina;Zurich;Serbia;Switzerland
1401;Marsa Alam;Zurich;Egypt;Switzerland
1401;Skopje;Zurich;Macedonia;Switzerland
1401;Zurich;Antalya;Switzerland;Turkey
1401;Zurich;Hurghada;Switzerland;Egypt
1401;Zurich;Pristina;Switzerland;Serbia
1401;Zurich;Marsa Alam;Switzerland;Egypt
1401;Zurich;Skopje;Switzerland;Macedonia
2548;Malaga;Stuttgart;Spain;Germany
2548;Malaga;Berlin;Spain;Germany
2548;Algier;Cologne;Algeria;Germany
2548;Amsterdam;Hamburg;Netherlands;Germany
2548;Ancona;Duesseldorf;Italy;Germany
